page_number	adm_cnty	lg_area	lg_type	admc_unit	g_unit	unmarried	married	widowed	retired	occ_unmarried	occ_married	occ_widowed	i1vi5	i2iv3	iii3	iii4	iii57	iv1hotel	iv1other	iv3char	iv3laundry	iv23other	v234iii2	vii	x110	xi14	xiii	xv	xvi12	xvi3	xvii12	xviii16	xviii16wool	xviii16cotton	xviii16other	xviii7xix1	xix1tailor	xix1milliner	xix1dress	xix1stay	xix1boot	xix1other	xx1	xx1xxii4	xx4coffee	xx4other	others	prop_unmar	prop_mar	prop_wid	prop_marrwid	prop_dom	rec_num
428	DERBYSHIRE	DERBY	CB	10061428	10109700	22144	24283	4264	35018	12822	1746	1105	86	223	286	570	138	104	2641	463	372	92	451	14	268	153	269	87	33	13	610	3524				413	820	251	995	252	157	32	35	872	231	485	733	579	72	259	100	95	109
428	DEVONSHIRE	DEVONSHIRE	CTOT	10152896		97628	85316	19896	136303	52840	7487	6210	563	794	1420	2806	534	1520	26404	1591	3023	465	471	5010	19	16	180	82	37	116	386	2045				1810	494	870	5621	1238	77	513	196	2834	2395	1403	1604	541	88	312	130	247	110
428	DEVONSHIRE	Barnstaple	MB	10152896	10002205	3195	2718	696	4297	1825	288	199	10	22	56	105	28	36	689	81	88	15	17	13	0	0	18	1	1	1	0	157				113	53	65	264	60	2	109	0	125	50	51	82	571	106	286	143	195	111
428	DEVONSHIRE	Bideford	MB	10152896	10074277	2285	1622	413	2590	1364	239	127	11	11	21	51	22	36	356	45	71	12	13	6	0	0	7	2	1	0	10	7				66	7	57	183	531	7	2	0	66	36	24	69	597	147	308	180	176	112
428	DEVONSHIRE	Brixham	UD	10152896	10026283	1529	1666	335	2737	626	89	78	11	5	12	44	11	5	298	20	17	4	4	15	0	0	2	0	1	0	0	6				42	12	17	127	2	0	0	1	64	22	17	34	409	53	233	83	153	113
428	DEVONSHIRE	Dartmouth	MB	10152896	10042355	1210	1288	276	1966	641	108	59	7	2	22	37	9	31	322	16	49	9	9	8	0	0	9	1	0	1	1	0				32	3	15	88	3	0	2	0	57	28	29	18	530	84	214	107	205	114
428	DEVONSHIRE	East Stonehouse	UD	10152896	10173401	1848	2645	675	3637	961	300	270	7	30	63	34	31	15	315	111	101	11	21	0	3	0	23	4	1	0	20	13				30	194	23	130	53	2	0	17	89	51	77	62	520	113	400	172	95	115
428	DEVONSHIRE	Exmouth	UD	10152896	10055106	3423	2232	665	3931	1975	243	171	6	14	49	91	23	65	1119	42	149	19	16	16	1	2	10	2	0	0	1	47				86	10	46	232	14	6	6	3	106	136	27	45	577	109	257	143	374	116
428	DEVONSHIRE	Heavitree	UD	10152896	10086759	2228	2144	493	3556	1091	109	109	16	69	29	59	26	5	483	24	75	9	33	15	0	1	7	0	1	0	3	7				51	50	48	166	8	0	1	0	76	13	9	25	490	51	221	83	191	117
428	DEVONSHIRE	Ilfracombe	UD	10152896	10153440	2509	1624	505	2955	1273	228	182	18	6	46	67	16	130	547	47	80	20	25	18	0	0	1	1	0	0	3	3				65	3	17	117	5	4	4	2	100	259	36	43	507	140	360	193	248	118
428	DEVONSHIRE	Newton Abbot	UD	10152896	10106679	2848	2640	664	4213	1546	204	189	8	44	45	80	23	30	768	68	72	17	30	11	1	0	10	1	22	0	0	4				87	5	44	241	10	1	5	0	107	60	47	98	543	77	285	119	239	119
428	DEVONSHIRE	Northam	UD	10152896	10042379	1397	1011	256	1720	780	89	75	8	0	7	34	5	20	419	13	74	14	4	18	0	0	1	0	0	0	0	3				24	2	8	71	135	0	0	0	31	34	14	5	558	88	293	129	329	120
428	DEVONSHIRE	Paignton	UD	10152896	10136003	3052	2084	611	3700	1710	183	154	10	13	48	78	41	75	947	32	125	10	27	17	1	1	6	1	0	0	0	4				63	1	34	153	5	0	8	0	81	167	28	71	560	88	252	125	349	121
428	DEVONSHIRE	Sidmouth	UD	10152896	10136015	1548	1012	294	1740	867	136	111	6	5	47	43	9	95	460	11	54	13	8	16	0	2	6	0	0	0	1	24				21	11	10	67	8	0	2	2	43	90	27	33	560	134	378	189	383	122
428	DEVONSHIRE	Teignmouth	UD	10152896	10221201	2594	1752	543	2973	1510	230	176	5	11	59	62	21	89	815	37	113	18	19	11	0	1	7	0	1	0	1	4				68	6	33	131	9	1	6	0	101	128	55	104	582	131	324	177	343	123
428	DEVONSHIRE	Tiverton	MB	10152896	10026260	2387	1834	472	2742	1603	195	153	4	17	34	74	13	43	593	37	109	9	29	78	0	0	5	5	0	2	0	457				59	7	31	173	10	2	2	0	53	28	28	49	672	106	324	151	239	124
428	DEVONSHIRE	Torquay	MB	10152896	10026271	10366	6832	1996	11498	6145	885	666	39	158	237	267	79	386	3237	122	600	63	73	11	1	4	34	8	1	0	11	27				256	43	139	718	42	3	13	8	277	510	134	195	593	130	334	176	383	125
428	DEVONSHIRE	Other Urban Districts	UDA	10152896		12184	9709	2644	15329	7151	1185	872	63	93	147	355	73	240	3273	263	421	62	54	217	4	2	19	49	3	7	102	438				366	32	151	841	179	31	271	126	457	374	261	234	587	122	330	167	255	126
428	DEVONSHIRE	Rural Districts	RDA	10152896		43025	42503	8358	66719	21772	2776	2619	334	294	498	1325	104	219	11763	622	825	160	89	4540	8	3	15	7	5	105	233	844				381	55	132	1919	164	18	82	37	1001	409	539	437	506	65	313	106	225	127
428	DEVONSHIRE	DEVONPORT	CB	10152896	10026258	10956	15486	2950	22965	4925	675	827	34	75	168	373	116	79	1717	253	175	38	189	18	8	0	41	11	0	2	44	117				384	481	140	845	78	5	21	9	464	174	187	181	450	44	280	81	94	128
428	DEVONSHIRE	"EXETER, CITY OF"	CB	10152896	10108433	10844	8889	2336	14045	6259	995	770	59	117	212	331	98	197	2253	284	363	102	133	19	12	8	65	34	4	23	132	91				360	413	178	863	213	9	27	7	496	260	207	454	577	112	330	157	197	129
428	DEVONSHIRE	PLYMOUTH	CB	10152896	10173395	21674	22098	5601	34581	11435	1764	1593	97	186	319	601	227	281	4145	695	706	144	411	8	13	12	144	104	6	27	178	160				778	1101	286	1457	162	30	34	189	940	368	351	632	528	80	284	121	147	130
430	DORSETSHIRE	DORSETSHIRE	CTOT	10107416		42931	40128	8809	64767	21567	3050	2484	284	301	635	1573	240	624	10951	550	1638	162	309	1060	7	3	78	25	10	7	38	786				768	167	325	2448	177	11	515	86	1217	693	756	657	502	76	282	113	216	131
430	DORSETSHIRE	Bridport	MB	10107416	10153268	1309	1145	329	1643	836	183	121	5	8	17	47	7	14	251	38	40	8	19	1	1	0	1	2	3	0	1	346				48	12	16	120	7	2	4	2	42	27	37	14	639	160	368	206	163	132
430	DORSETSHIRE	Dorchester	MB	10107416	10001869	2063	1725	445	2758	1189	156	130	11	20	40	77	13	35	574	47	93	9	28	3	0	0	13	1	2	1	1	2				82	8	33	150	9	0	1	0	72	32	56	62	576	90	292	132	266	133
430	DORSETSHIRE	Poole	MB	10107416	10153037	8416	7210	1488	11770	4463	537	344	38	41	134	225	61	107	2479	80	379	32	97	10	1	0	13	5	2	3	8	53				174	55	75	540	20	2	5	52	266	84	117	186	530	74	231	101	284	134
430	DORSETSHIRE	Portland	UD	10107416	10216072	1314	1966	262	2887	503	91	61	11	4	16	46	12	6	201	11	40	2	4	0	0	0	1	0	0	0	1	0				29	4	15	110	4	1	1	1	66	21	35	13	383	46	233	68	90	135
430	DORSETSHIRE	Sherborne	UD	10107416	10093259	1558	1003	257	1717	922	98	81	7	20	18	83	10	91	335	32	99	7	15	3	1	0	1	1	0	0	12	42				33	18	18	94	13	0	63	1	29	17	20	18	592	98	315	142	256	136
430	DORSETSHIRE	Weymouth and Melcombe Regis	MB	10107416	10001870	4944	4174	1022	6832	2656	349	303	22	40	111	156	44	172	1238	75	144	24	48	3	0	0	18	4	0	2	0	4				143	31	63	295	27	0	7	6	175	232	140	84	537	84	296	125	246	137
430	DORSETSHIRE	Other Urban Districts	UDA	10107416		4226	3248	875	5417	2338	321	273	23	45	80	138	33	118	1106	85	150	35	39	12	1	0	11	3	1	0	6	16				108	11	52	270	19	4	12	0	161	206	96	91	553	99	312	144	253	138
430	DORSETSHIRE	Rural Districts	RDA	10107416		19101	19657	4131	31743	8660	1315	1171	167	123	219	801	60	81	4767	182	693	45	59	1028	3	3	20	9	2	1	9	323				151	28	53	869	78	2	422	24	406	74	255	189	453	67	283	105	189	139
430	DURHAM	DURHAM	CTOT	10001171		145827	166082	24752	283464	43542	4750	4905	494	798	682	3860	534	519	19181	2109	895	623	988	2147	284	21	156	395	8	23	492	1092				1967	551	1023	4635	332	33	60	492	4136	954	1650	2063	299	29	198	51	102	140
430	DURHAM	Annfield Plain	UD	10001171	10109358	2340	2901	375	5003	503	62	48	7	4	2	63	5	5	278	15	1	8	6	10	1	0	0	0	0	0	1	7				27	0	12	67	1	1	0	0	48	11	16	17	215	21	128	34	88	141
430	DURHAM	Benfieldside	UD	10001171	10109360	1542	1416	276	2581	553	41	59	4	22	5	47	3	0	252	35	46	6	9	14	0	0	1	3	0	0	1	30				20	1	9	41	3	0	0	2	41	8	18	32	359	29	214	59	147	142
430	DURHAM	Bishop Auckland	UD	10001171	10042847	2547	2500	466	4042	1195	167	109	12	30	16	96	49	25	474	80	26	15	29	6	0	4	6	10	0	0	23	1				85	9	38	92	5	1	1	14	109	49	65	101	469	67	234	93	160	143
430	DURHAM	Blaydon	UD	10001171	10074551	4495	5490	605	9349	1031	108	102	16	6	14	89	11	7	480	46	35	12	4	30	19	1	4	4	0	0	2	6				55	19	30	125	6	2	0	2	115	18	29	54	229	20	169	34	82	144
430	DURHAM	Brandon and Byshottles	UD	10001171	10027238	2383	3244	366	5398	499	49	47	10	3	7	46	6	1	239	24	3	5	5	13	0	0	0	0	0	0	1	7				34	1	24	91	0	0	0	2	35	3	20	15	209	15	128	27	69	145
430	DURHAM	Chester le Street	UD	10001171	10062159	2312	2671	422	4583	685	70	67	4	18	9	58	8	9	286	45	9	6	20	26	0	1	1	1	1	0	1	3				40	2	25	55	4	2	0	73	47	19	14	35	296	26	159	44	96	146
430	DURHAM	Consett	UD	10001171	10153888	1810	1987	324	3345	641	79	56	7	4	9	44	27	9	269	30	10	6	11	0	0	0	1	1	0	0	0	64				38	0	16	58	8	0	1	8	80	22	22	31	354	40	173	58	120	147
430	DURHAM	Crook	UD	10001171	10055337	1783	2295	343	3878	428	69	46	1	0	5	45	4	1	226	19	3	11	2	9	1	0	1	1	0	0	0	3				34	2	11	68	2	1	3	3	44	9	18	16	240	30	134	44	89	148
430	DURHAM	Darlington	MB	10001171	10136829	10400	10384	1895	17008	4747	498	426	30	72	114	298	65	115	1626	304	143	60	159	12	28	12	36	26	1	0	44	404				218	175	152	472	14	2	14	65	460	137	158	255	456	48	225	75	132	149
430	DURHAM	"Durham, City of"	MB	10001171	10003090	3633	2865	699	5022	1736	200	239	22	28	34	154	25	91	733	142	83	36	31	20	0	1	12	12	1	0	41	40				62	9	60	108	17	0	2	12	137	79	83	100	478	70	342	123	197	150
430	DURHAM	Felling	UD	10001171	10096029	3934	4396	749	7440	1387	110	142	10	5	10	113	8	2	379	73	19	17	42	20	110	0	7	99	1	0	72	7				51	104	31	136	59	3	0	20	125	11	42	63	353	25	190	49	72	151
430	DURHAM	Hartlepool	MB	10001171	10173700	3308	3566	636	6146	1020	176	168	5	12	31	94	13	3	463	52	28	14	21	3	4	0	2	3	0	0	5	11				58	19	31	146	10	1	0	7	169	54	48	57	308	49	264	82	109	152
430	DURHAM	Hebburn	UD	10001171	10167073	3310	3805	528	6497	951	90	105	8	7	14	59	12	3	304	55	8	14	32	3	34	0	3	28	0	0	10	92				70	23	23	90	7	0	0	2	116	16	40	73	287	24	199	45	71	153
430	DURHAM	Hetton	UD	10001171	10097472	2373	2880	421	5094	454	55	71	4	0	3	57	1	1	219	24	3	7	7	18	0	0	3	3	0	0	1	4				31	0	11	56	10	0	0	2	56	10	25	24	191	19	169	38	69	154
430	DURHAM	Houghton le Spring	UD	10001171	10136866	1535	1745	320	3056	446	43	55	5	7	4	45	14	2	200	22	4	7	15	10	0	0	1	6	0	0	0	4				21	1	9	48	6	0	0	18	31	10	34	20	291	25	172	47	101	155
430	DURHAM	Jarrow	MB	10001171	10027214	5415	5788	1137	10084	1812	213	231	21	11	21	183	30	9	623	94	28	25	81	8	41	0	9	18	0	0	56	134				83	16	38	155	17	0	1	23	260	52	52	167	335	37	203	64	90	156
430	DURHAM	Ryton	UD	10001171	10109383	1898	2342	253	3897	504	42	50	7	2	11	45	2	3	268	21	7	4	12	23	0	0	0	0	0	0	0	0				23	3	9	66	6	1	0	0	53	11	11	8	266	18	198	35	103	157
430	DURHAM	Seaham Harbour	UD	10001171	10136878	2237	2810	418	4720	579	88	78	5	2	4	69	9	3	273	25	8	13	6	10	1	0	2	1	0	0	5	6				33	3	14	58	6	1	2	2	77	12	39	56	259	31	187	51	86	158
430	DURHAM	Shildon	UD	10001171	10202498	1963	2641	407	4352	494	89	76	4	1	5	65	4	1	189	39	10	8	7	10	1	0	2	1	0	0	2	4				44	3	20	93	8	3	1	8	81	8	16	21	252	34	187	54	63	159
430	DURHAM	Southwick on Wear	UD	10001171	10074563	2019	2463	360	4149	545	78	70	5	5	3	44	5	0	178	15	30	12	10	17	3	0	7	0	0	0	8	14				41	8	15	71	2	2	0	9	92	13	12	72	270	32	194	52	64	160
430	DURHAM	Spennymoor	UD	10001171	10109395	2693	3279	461	5541	692	112	88	10	21	10	85	14	7	295	28	9	16	11	5	0	1	2	2	0	0	2	5				46	12	21	82	3	0	3	10	98	26	33	35	257	34	191	53	82	161
430	DURHAM	Stanley	UD	10001171	10027263	3065	4330	443	6967	750	72	49	7	4	5	68	17	13	395	18	16	11	19	13	0	0	4	0	0	0	1	3				49	0	24	84	4	0	2	1	56	19	17	21	245	17	111	25	87	162
430	DURHAM	Stockton on Tees	MB	10001171	10153876	8921	9167	1709	15484	3467	427	419	29	48	73	277	63	73	1272	209	133	48	149	10	3	1	22	22	2	23	68	17				210	69	82	346	15	1	15	91	408	124	218	192	389	47	245	78	119	163
430	DURHAM	Tanfield	UD	10001171	10062160	1491	1803	239	3154	324	21	34	5	6	9	43	2	1	160	10	3	6	5	17	0	0	0	0	0	0	0	2				12	0	5	41	2	1	0	0	21	5	10	13	217	12	142	27	78	164
430	DURHAM	Whickham	UD	10001171	10081488	2727	3286	422	5552	724	83	76	5	2	8	71	11	2	276	55	8	6	32	39	20	0	1	15	1	0	5	10				32	6	11	94	5	1	0	11	93	9	29	25	265	25	180	43	75	165
430	DURHAM	Willington	UD	10001171	10220476	1309	1572	240	2775	287	26	33	2	1	6	36	0	0	158	8	1	0	3	6	0	0	0	0	0	0	1	2				15	2	10	40	4	0	0	4	18	2	17	10	219	17	138	33	91	166
430	DURHAM	Other Urban Districts	UDA	10001171		2928	2730	591	4902	1084	115	148	14	18	12	86	4	35	440	66	0	9	50	27	1	0	3	2	0	0	5	123				43	10	18	116	10	0	0	9	120	36	47	43	370	42	250	79	128	167
430	DURHAM	Rural Districts	RDA	10001171		61456	71726	9647	123445	16004	1567	1813	235	459	238	1480	122	98	8226	555	221	241	210	1768	17	0	26	137	1	0	137	89				492	54	274	1736	98	10	15	94	1146	181	517	507	260	22	188	42	103	168
430	DURHAM	GATESHEAD	CB	10001171	10186730	19847	20862	3911	34332	8331	977	980	68	74	85	484	139	21	2049	530	208	90	437	38	426	3	75	167	78	14	394	315				407	375	209	814	147	13	30	320	959	128	270	921	420	47	251	79	84	169
430	DURHAM	SOUTH SHIELDS	CB	10001171	10167061	17819	20060	3847	33648	6283	851	944	51	38	93	466	140	63	2541	418	203	80	252	43	5	0	45	17	2	4	33	81				390	128	181	683	93	3	7	142	1038	216	201	421	353	42	245	75	105	170
430	DURHAM	SUNDERLAND	CB	10001171	10136830	27575	26743	6039	46392	11231	1173	1561	70	170	193	803	206	107	4193	768	563	151	376	58	90	3	98	39	4	7	153	408				653	220	299	1246	85	4	14	208	1295	288	370	823	407	44	258	83	128	171
430	DURHAM	WEST HARTLEPOOL	CB	10001171	10041946	10926	11791	2020	19484	4256	513	484	50	23	77	341	71	52	1767	228	169	64	165	21	4	0	34	51	0	0	92	13				226	84	92	470	24	3	5	49	514	175	170	219	390	44	240	72	131	172
430	"ELY, ISLE OF"	"ELY, ISLE OF"	CTOT	10061416		11396	13504	2507	20771	5157	817	662	45	45	131	381	42	61	2433	247	187	41	46	738	5	1	65	2	22	1	46	25				230	26	101	598	244	4	7	40	374	83	236	129	453	61	264	92	146	173
430	"ELY, ISLE OF"	Chatteris	UD	10061416	10166834	836	1031	181	1559	383	61	45	1	0	13	27	2	2	186	20	6	2	5	61	0	0	0	0	20	0	0	16				10	4	11	51	4	0	1	0	23	3	12	9	458	59	249	87	147	174
430	"ELY, ISLE OF"	"Ely, City of"	UD	10061416	10108366	1521	1430	339	2311	769	101	109	9	12	14	55	7	21	369	40	44	11	16	44	0	0	4	1	0	0	0	0				34	4	20	94	6	3	2	22	53	20	54	20	506	71	322	119	199	175
430	"ELY, ISLE OF"	March	UD	10061416	10213368	1334	1726	278	2610	606	63	59	4	0	16	51	4	15	250	35	28	4	5	68	0	0	2	0	0	0	0	3				43	5	25	85	6	0	0	0	31	7	23	18	454	37	212	61	123	176
430	"ELY, ISLE OF"	Wisbech	MB	10061416	10073327	2171	2037	545	3130	1226	233	164	12	22	33	73	21	21	554	66	47	16	14	90	2	0	57	1	1	0	44	5				75	8	28	134	14	1	1	15	117	38	60	53	565	114	301	154	208	177
430	"ELY, ISLE OF"	Other Urban District	UDA	10061416		643	804	188	1244	288	58	45	2	0	4	24	1	1	152	24	4	2	0	50	0	0	0	0	1	1	2	0				17	1	4	42	4	0	1	0	33	3	17	1	448	72	239	104	144	178
430	"ELY, ISLE OF"	Rural Districts	RDA	10061416		4891	6476	976	9917	1885	301	240	17	11	51	151	7	1	922	62	58	6	6	425	3	1	2	0	0	0	0	1				51	4	13	192	210	0	2	3	117	12	70	28	385	46	246	73	119	179
432	ESSEX	ESSEX	CTOT	10186092		192826	200464	36449	313576	94713	12280	9170	1723	2367	2541	5999	1539	1007	36170	3629	4835	858	5859	1117	1208	224	616	1134	350	420	1948	2118				3746	3598	2116	10512	3673	456	605	752	5238	2174	3477	4154	491	61	252	91	154	180
432	ESSEX	Barking Town	UD	10186092	10061702	4931	5741	749	8464	2330	415	212	19	12	46	102	18	6	488	144	92	33	114	96	98	5	8	352	17	7	69	51				83	41	50	230	103	2	16	101	197	28	145	184	473	72	283	97	78	181
432	ESSEX	Braintree	UD	10186092	10025916	1249	1150	261	1734	790	74	62	7	2	14	39	6	3	211	17	38	7	32	3	1	0	3	1	1	17	1	250				39	15	11	83	7	3	1	1	55	10	18	30	633	64	238	96	139	182
432	ESSEX	Brentwood	UD	10186092	10042215	1468	1059	330	1856	832	85	84	8	119	27	59	17	16	345	30	71	9	29	3	1	0	4	2	0	0	1	1				38	4	21	63	10	1	2	0	48	8	27	37	567	80	255	122	256	183
432	ESSEX	Chelmsford	MB	10186092	10042203	3424	3263	678	5189	1842	178	156	14	30	59	97	26	28	804	75	94	21	66	9	126	1	12	1	2	0	0	2				80	28	54	218	14	1	4	1	112	73	63	61	538	55	230	85	199	184
432	ESSEX	Chingford	UD	10186092	10220622	1679	1584	231	2423	910	91	70	15	28	31	47	11	11	452	18	21	7	49	5	14	2	7	4	1	12	8	3				33	3	7	58	18	1	4	2	39	33	30	97	542	57	303	89	254	185
432	ESSEX	Clacton	UD	10186092	10173309	2409	1792	427	3129	1170	172	157	16	71	55	51	15	90	482	24	83	12	32	2	0	0	5	3	0	0	3	6				43	2	24	84	5	2	3	1	73	253	38	21	486	96	368	148	222	186
432	ESSEX	Colchester	MB	10186092	10166767	7932	7538	1561	11239	4504	800	488	35	95	117	231	61	39	1582	166	356	34	139	15	6	0	18	2	3	2	68	10				189	1384	81	440	53	18	12	6	259	93	142	136	568	106	313	142	178	187
432	ESSEX	East Ham	MB	10186092	10034449	22138	26011	4023	38799	11027	1422	924	267	115	252	580	194	18	2032	376	606	119	1095	7	119	49	65	246	60	53	501	138				564	471	437	1850	803	26	141	179	707	106	663	534	498	55	230	78	69	188
432	ESSEX	Grays Thurrock	UD	10186092	10023804	2392	2889	401	4516	924	145	97	14	19	30	108	15	20	386	31	59	11	36	20	0	0	3	5	0	0	14	8				68	12	29	83	10	0	5	0	89	15	29	47	386	50	242	74	119	189
432	ESSEX	Halstead	UD	10186092	10087612	1450	1136	314	1694	952	158	96	6	16	11	35	3	0	152	33	21	7	22	7	0	0	4	0	0	0	0	655				43	12	22	61	5	2	0	1	37	6	15	30	657	139	306	175	95	190
432	ESSEX	Harwich	MB	10186092	10108123	1817	2226	328	3442	725	110	94	9	4	24	68	15	24	334	43	29	6	18	1	0	0	1	0	0	0	2	1				39	5	16	66	15	0	7	5	51	54	59	33	399	49	287	80	125	191
432	ESSEX	Ilford	UD	10186092	10108159	16068	15697	2685	26050	7253	653	494	237	359	231	616	183	24	2671	220	265	58	979	41	12	8	24	52	11	11	97	99				354	76	188	637	140	4	49	11	313	57	147	226	451	42	184	62	159	192
432	ESSEX	Leigh on Sea	UD	10186092	10186390	1609	1545	285	2583	692	84	80	15	6	26	55	25	8	361	20	22	11	42	3	0	1	2	1	1	1	4	2				37	1	18	66	11	0	1	1	53	19	15	28	430	54	281	90	198	193
432	ESSEX	Leyton	UD	10186092	10135655	22875	23684	4816	36365	12310	1511	1189	294	410	279	778	237	31	2907	630	517	86	1266	7	442	53	74	95	79	84	370	135				568	374	401	1774	949	182	91	174	586	84	486	567	538	64	247	95	106	194
432	ESSEX	Loughton	UD	10186092	10001924	1233	976	227	1646	666	52	72	12	7	17	44	14	6	462	24	42	6	15	2	1	0	0	0	0	0	1	2				19	1	10	49	5	0	1	0	23	6	16	5	540	53	317	103	377	195
432	ESSEX	Maldon	MB	10186092	10025898	1128	1166	262	1848	572	75	61	6	40	8	41	7	10	285	34	22	3	7	2	0	0	2	0	0	9	0	0				28	3	14	68	6	1	1	5	40	17	29	20	507	64	233	95	198	196
432	ESSEX	Romford	UD	10186092	10073303	2837	3136	635	4906	1351	201	150	37	37	47	89	15	6	616	70	87	21	44	29	12	1	2	8	0	1	15	7				80	6	36	144	26	0	4	3	108	28	74	49	476	64	236	93	168	197
432	ESSEX	Saffron Walden	MB	10186092	10001900	1410	1122	293	2004	687	78	56	9	19	21	59	13	28	335	36	60	5	11	7	1	0	2	0	11	0	0	1				24	11	12	70	2	0	2	0	44	6	16	16	487	70	191	95	220	198
432	ESSEX	Shoeburyness	UD	10186092	10023713	595	964	125	1359	251	39	35	4	5	10	20	3	2	136	9	21	2	4	1	0	0	0	0	0	0	0	0				8	0	3	46	4	0	0	0	25	7	8	7	422	40	280	68	140	199
432	ESSEX	Southend on Sea	MB	10186092	10135618	14197	12253	2774	20067	7384	926	847	75	105	266	433	196	390	3675	239	357	74	357	3	3	1	32	12	4	3	24	16				316	55	138	590	63	4	14	10	435	829	174	264	520	76	305	118	259	200
432	ESSEX	Waltham Holy Cross	UD	10186092	10108172	1209	1268	209	1933	622	79	52	10	15	23	31	3	10	231	22	20	11	24	8	2	1	2	184	0	0	0	1				8	5	3	39	2	1	1	0	20	5	46	25	514	62	249	89	150	201
432	ESSEX	Walthamstow	UD	10186092	10135679	21308	23426	3503	34419	11227	1663	928	136	112	218	464	166	28	1899	395	683	101	813	4	295	93	312	83	152	199	683	141				461	451	305	1979	1067	188	194	124	568	106	318	1080	527	71	265	96	72	202
432	ESSEX	Wanstead	UD	10186092	10166792	3653	2501	499	4398	2045	103	107	46	110	50	213	35	10	1288	36	28	12	135	0	3	1	0	2	1	0	6	10				35	7	23	90	13	3	3	2	33	14	17	29	560	41	214	70	437	203
432	ESSEX	Woodford	UD	10186092	10135680	4258	3399	681	5634	2308	193	203	49	31	64	169	41	35	1366	105	85	16	142	3	0	0	5	2	1	0	5	7				83	13	33	168	33	2	4	4	99	30	30	79	542	57	298	97	329	204
432	ESSEX	Other Urban Districts	UDA	10186092		5187	4970	1079	7983	2586	338	329	29	67	81	148	50	45	1453	85	140	31	62	11	2	4	8	1	2	0	1	7				96	93	32	262	27	4	26	2	196	99	101	88	499	68	305	110	229	205
432	ESSEX	Rural Districts	RDA	10186092		44370	49968	9073	79896	18753	2635	2127	354	533	534	1422	170	119	11217	747	1016	155	326	828	70	4	21	78	4	21	75	565				410	525	148	1294	282	11	19	119	1028	188	771	461	423	53	234	81	181	206
432	ESSEX	WEST HAM	CB	10186092	10025904	47985	53073	9391	78441	25136	4041	2831	338	226	571	1222	326	98	4340	1175	1186	298	1516	12	481	191	338	1719	185	207	1471	1133				880	1299	550	2641	1793	69	313	2238	1802	308	1411	1671	524	76	301	110	70	207
432	GLOUCESTERSHIRE	GLOUCESTERSHIRE	CTOT	10107362		66779	60174	13511	97275	33717	5672	3800	461	636	924	2207	341	692	15801	1085	2375	292	458	1355	389	25	125	94	23	34	361	2118				1018	2029	415	3053	997	976	265	256	1811	617	1061	895	505	94	281	129	205	208
432	GLOUCESTERSHIRE	Cheltenham	MB	10107362	10002424	13932	8139	2611	14968	7873	1025	816	36	106	257	458	110	484	3951	301	694	90	130	30	2	10	70	20	10	2	63	24				344	137	189	936	98	9	31	8	359	321	191	243	565	126	313	171	348	209
432	GLOUCESTERSHIRE	Cirencester	UD	10107362	10108196	1704	1315	348	2184	962	129	92	6	16	25	63	16	46	466	32	91	5	28	3	0	2	5	2	1	0	1	1				52	6	29	121	7	3	2	1	36	47	35	35	565	98	264	133	265	210
432	GLOUCESTERSHIRE	Kingswood	UD	10107362	10074198	2259	2473	314	3103	1404	451	88	5	3	21	39	7	1	139	17	37	2	47	13	0	0	0	8	0	0	31	6				47	215	13	79	274	691	1	83	94	2	21	47	622	182	280	193	51	211
432	GLOUCESTERSHIRE	Stroud	UD	10107362	10001997	2096	1591	435	2297	1359	323	143	9	29	30	64	22	27	348	40	54	16	31	5	7	0	12	3	0	0	24	171				71	510	20	92	24	0	9	4	65	33	35	70	648	203	329	230	170	212
432	GLOUCESTERSHIRE	Tewkesbury	MB	10107362	10095037	1069	910	262	1490	557	110	84	4	9	19	39	8	7	228	30	46	6	3	5	1	0	3	1	0	0	7	0				27	2	5	48	116	0	0	1	54	17	41	24	521	121	321	166	180	213
432	GLOUCESTERSHIRE	Other Urban Districts	UDA	10107362		3571	3137	835	5120	1870	320	233	19	21	48	142	22	25	981	62	271	9	28	36	17	2	7	4	2	0	0	66				74	14	27	213	33	1	26	4	114	34	74	47	524	102	279	139	234	214
432	GLOUCESTERSHIRE	Rural Districts	RDA	10107362		42148	42609	8706	68113	19692	3314	2344	382	452	524	1402	156	102	9688	603	1182	164	191	1263	362	11	28	56	10	32	235	1850				403	1145	132	1564	445	272	196	155	1089	163	664	429	467	78	269	110	181	215
432	GLOUCESTERSHIRE	"BRISTOL, CITY OF"	CB	10107362	10153311	77546	65576	14683	98649	46710	7878	4568	365	732	1217	1911	755	764	11474	2104	2078	500	1534	89	206	73	390	354	53	154	4438	1390				1783	5032	825	3446	1975	1089	304	3077	2816	989	1324	5915	602	120	311	155	143	216
432	GLOUCESTERSHIRE	"GLOUCESTER, CITY OF"	CB	10107362	10061726	9712	9421	2012	14565	5268	754	558	45	84	131	279	83	98	1588	268	237	62	129	19	48	63	85	353	2	4	172	27				269	109	119	507	695	1	6	132	344	145	235	241	542	80	277	115	143	217
432	HEREFORDSHIRE	HEREFORDSHIRE	CTOT	10186122		22770	20113	4962	33659	11180	1461	1545	214	219	263	697	73	164	6557	500	577	102	116	1361	5	4	37	10	10	0	20	14				311	52	150	967	65	10	10	34	551	212	458	423	491	73	311	120	246	218
